index,CB,B,G1,G2,Y,R,RD,NIR,GAI,sun_elevation,Cab,Cw,Cm,N,aot,water,ozone,Density,soil_name,SMCg,Sand,Clay,Silt,TT
4197,0.016936425,0.017262971,0.052772906,0.047737088,0.027075287,0.015716132,0.08833964,0.44579807,8.824910593,59.70536703,45.38722381,0.044814663,0.010400654,1.881387727,0.218203322,3.079101209,0.298548484,445.4512728,30SolNuA,19.42555704,134,249,617,1122
4198,0.016174281,0.016828226,0.052805375,0.044937596,0.025738968,0.014962575,0.081950605,0.46324944,7.14804903,58.61140832,54.31663982,0.037046105,0.008773353,2.27601073,0.276427688,2.425475188,0.489699448,445.4512728,30SolNuA,28.94540618,134,249,617,957
4199,0.030313136,0.035924356,0.07129303,0.080335386,0.065672815,0.05276148,0.11928638,0.25684336,1.952543726,44.07537296,27.42318033,0.048230899,0.015821013,1.770660316,0.144674405,4.123666522,0.332178857,445.4512728,30SolNuA,26.44102933,134,249,617,630
4200,0.014325402,0.014150611,0.04383501,0.04221249,0.023425523,0.012863228,0.078686,0.36501417,8.505156887,32.83482095,38.5489559,0.050411769,0.013926006,1.554053729,0.207656426,3.175862075,0.371426317,445.4512728,30SolNuA,11.83830992,134,249,617,1084
4201,0.015357122,0.016358446,0.056623638,0.059182342,0.034033157,0.016713904,0.105505385,0.54586196,8.853956194,49.20861142,32.26318645,0.03270698,0.003018836,1.748199349,0.260442507,2.537457377,0.292705996,445.4512728,30SolNuA,34.5296354,134,249,617,1126
4202,0.023452176,0.02899877,0.10104023,0.15024208,0.104515366,0.05380161,0.21410586,0.42343268,4.906340947,49.99798764,13.30252216,0.052642047,0.009456421,1.673361381,0.391095186,3.307241619,0.366967775,445.4512728,30SolNuA,10.45220534,134,249,617,796
4203,0.014568505,0.013818636,0.021280566,0.017927846,0.012046,0.0119243,0.0357125,0.381417,6.738514456,49.30883198,55.30871834,0.039901652,0.009293043,0.812770964,0.100283082,3.185343613,0.410292523,445.4512728,30SolNuB,28.59520423,159,235,606,921
4204,0.013037643,0.012520692,0.022257132,0.018715374,0.012213051,0.010926272,0.0368395,0.39697605,6.84859187,30.67550899,57.60596333,0.043080978,0.00975134,0.830981342,0.424412127,3.750576393,0.439140551,445.4512728,30SolNuB,18.17421733,159,235,606,931
4205,0.013018795,0.013085165,0.04109495,0.04047052,0.02268234,0.012235263,0.07451343,0.3250151,7.187282746,40.064014,36.72418105,0.049261807,0.015907427,1.530613596,0.383645407,1.582600741,0.253334306,445.4512728,30SolNuB,33.17462682,159,235,606,960
4206,0.015090652,0.016740464,0.060311668,0.06543627,0.038729597,0.018352091,0.11337639,0.4039429,6.496144991,38.11439575,29.75819213,0.046979264,0.011844622,1.816750149,0.484641526,0.820152323,0.387583059,445.4512728,30SolNuB,35.18312403,159,235,606,891
4207,0.031626698,0.03575453,0.0673084,0.06795248,0.054884937,0.048196398,0.1076689,0.3167125,2.063849025,46.75925961,43.65752373,0.046254631,0.006790331,1.642011474,0.354343185,4.352048513,0.388378436,445.4512728,30SolNuB,23.31311538,159,235,606,637
4208,0.017217334,0.016617514,0.041336935,0.03706723,0.020702824,0.014686731,0.0733903,0.48028916,7.051024671,64.73765215,45.2497985,0.042002792,0.007795396,1.334594241,0.160044974,1.373766953,0.240654031,445.4512728,30SolNuB,13.68598218,159,235,606,949
4209,0.023287488,0.024930036,0.073247634,0.06706024,0.041301683,0.02468857,0.113763176,0.3900354,3.685390315,29.81379432,46.31556697,0.05030838,0.013010586,2.192936553,0.124221917,1.772984777,0.445670987,445.4512728,30SolNuB,12.42088193,159,235,606,735
4210,0.012375226,0.012240286,0.039174575,0.033867337,0.018533707,0.010526814,0.064625844,0.4837815,9.288188115,36.31755363,49.15965484,0.039739691,0.002562951,1.946970155,0.123886886,2.040280347,0.383518409,445.4512728,30SolNuB,25.12130899,159,235,606,1166
4211,0.022712586,0.021562248,0.036220357,0.03213363,0.02133152,0.019306568,0.05851077,0.2842826,4.058367324,37.78536183,49.25506697,0.048707196,0.012526503,0.890952414,0.189702115,1.883513036,0.46065979,445.4512728,30SolNuB,19.28476849,159,235,606,754
4212,0.02977454,0.032988977,0.050906923,0.050069652,0.04453992,0.045158528,0.0790664,0.24871424,2.098205344,65.34153058,57.52813665,0.043993241,0.008278777,1.253606049,0.398040192,2.551006854,0.34895753,445.4512728,30SolNuC,30.15342378,201,224,575,639
4213,0.036209375,0.04286286,0.06979846,0.07932205,0.07129828,0.066162005,0.120522335,0.277622,1.82262645,57.28071584,28.84581486,0.033630065,0.002873765,1.107603908,0.130592361,1.644553833,0.432028987,445.4512728,30SolNuC,25.13080335,201,224,575,621
4214,0.01472465,0.014719746,0.0398692,0.04903919,0.028286824,0.015290663,0.08810743,0.33010373,7.86041789,39.95695985,23.45599522,0.050133633,0.012875535,0.948909204,0.483239795,2.479493474,0.356718998,445.4512728,30SolNuC,22.96839066,201,224,575,1014
4215,0.018177943,0.02084245,0.072033,0.06799809,0.040640287,0.020587724,0.11705185,0.5137614,8.650508731,64.95516278,41.67347009,0.030013229,0.006667649,2.433788663,0.29245868,4.053610599,0.32583775,445.4512728,30SolNuC,27.79270482,201,224,575,1097
4216,0.016258903,0.016667204,0.049954634,0.041835606,0.024038624,0.014681242,0.07628735,0.4335821,9.363886132,72.78305345,57.05760108,0.054014817,0.012080766,2.249116896,0.314647731,4.458442912,0.412334861,445.4512728,30SolNuC,10.03119839,201,224,575,1176
4217,0.013399319,0.016553499,0.064113334,0.07683572,0.047555175,0.021426478,0.12583478,0.5092875,9.40675728,24.52723837,23.13640025,0.036018664,0.006495061,2.243490623,0.225695156,2.027383169,0.371113388,445.4512728,30SolNuC,12.80705232,201,224,575,1186
4218,0.017366031,0.017467285,0.051456816,0.049252268,0.027667316,0.01633516,0.09313191,0.49887174,6.727033404,59.42570133,39.53704942,0.036983994,0.004821164,1.541672427,0.392724216,3.191906028,0.319566428,445.4512728,30SolNuC,16.40150538,201,224,575,913
4219,0.04498797,0.053559966,0.08157909,0.087279245,0.08269989,0.08169699,0.12690285,0.29697686,1.602632993,59.65641876,42.77675927,0.044326415,0.008732473,1.652489023,0.056739912,2.736815627,0.375713214,445.4512728,30SolNuC,15.09845504,201,224,575,602
4220,0.014424369,0.01380162,0.030738585,0.029138638,0.01662107,0.012301259,0.057235185,0.34132466,9.418903502,56.82205591,39.6557929,0.042639293,0.013808964,1.107835856,0.430278395,2.066396308,0.394172663,445.4512728,30SolNuC,19.0578299,201,224,575,1188
4221,0.013450013,0.013462784,0.043132726,0.040518973,0.022365998,0.012225916,0.07677442,0.41038686,8.91334155,36.22116295,40.80982569,0.039218584,0.009488707,1.704351906,0.194246764,1.405124503,0.4914238,445.4512728,11Belvis,18.61503645,230,287,483,1132
4222,0.015382869,0.014503082,0.032039307,0.026383538,0.015414366,0.012689024,0.05299143,0.4094806,8.414664997,44.85908269,56.57755963,0.047687227,0.012031167,1.402994078,0.448846517,4.220730777,0.290249433,445.4512728,11Belvis,21.79702373,230,287,483,1076
4223,0.01395397,0.013883046,0.04142897,0.03909204,0.021520643,0.012765657,0.07681434,0.47579864,6.807712049,48.04501299,40.63472592,0.03320107,0.007190688,1.509958228,0.223358921,1.919169206,0.437877267,445.4512728,11Belvis,26.71625145,230,287,483,928
4224,0.028361466,0.035761256,0.09163052,0.10641076,0.0840813,0.061316416,0.16133916,0.32386,2.333401365,55.53116347,25.37746951,0.04731351,0.007994454,2.466934359,0.326958101,0.400575869,0.250551206,445.4512728,11Belvis,32.81502298,230,287,483,654
4225,0.018502096,0.018014275,0.040547337,0.03812952,0.022120768,0.017015543,0.07647402,0.5047296,5.482778584,51.14091602,41.21779151,0.015338447,0.003814449,1.132080269,0.153169903,3.318740708,0.338648989,445.4512728,11Belvis,22.58195022,230,287,483,818
4226,0.015383476,0.015064892,0.03586551,0.03903279,0.022709634,0.015014474,0.07353836,0.3534104,7.885127261,45.74586126,29.93121615,0.046527867,0.014889961,0.989935483,0.143164189,0.587612033,0.344890522,445.4512728,11Belvis,15.07559463,230,287,483,1016
4227,0.013001455,0.013235598,0.042643264,0.03566344,0.019728312,0.011665883,0.06948178,0.43475884,6.631103582,37.7061264,55.16551616,0.050429823,0.010373822,2.132285579,0.430248451,2.959447865,0.484653656,445.4512728,11Belvis,30.62461009,230,287,483,904
4228,0.012750953,0.011871962,0.026516438,0.022164742,0.012455536,0.009983425,0.047074135,0.37837663,8.255936937,36.15111754,52.3377686,0.047965345,0.012723692,1.159020936,0.103336462,4.247120701,0.334264332,445.4512728,11Belvis,18.34424888,230,287,483,1062
4229,0.015317095,0.015263267,0.04408937,0.041774843,0.023293076,0.014108067,0.0806742,0.46254826,6.602759416,53.7516827,40.43332749,0.045205334,0.007691017,1.462257085,0.373165907,1.33445408,0.467884792,445.4512728,11Belvis,14.1555287,230,287,483,901
4230,0.026146654,0.02650425,0.04952092,0.048063867,0.033296477,0.02758108,0.08592408,0.39601183,3.502340935,30.06095189,41.01483237,0.041626924,0.003915164,0.814122575,0.374897021,1.358594849,0.247907351,445.4512728,30SolNuLabA,17.76645623,399,178,423,727
4231,0.01695754,0.017003318,0.051727884,0.05028819,0.02803184,0.015861267,0.09528375,0.5591508,8.369278419,59.0127985,37.95251135,0.035221131,0.00428744,1.551177896,0.248400802,2.090789108,0.355732336,445.4512728,30SolNuLabA,32.59606143,399,178,423,1072
4232,0.026798975,0.029765062,0.07394457,0.08309027,0.058241367,0.038536463,0.1305911,0.29951772,2.883099374,51.51326321,27.16777768,0.05204356,0.013957474,1.50778141,0.212664947,1.11199161,0.265150067,445.4512728,30SolNuLabA,21.77163075,399,178,423,697
4233,0.012885478,0.012422577,0.036405932,0.033548675,0.018303968,0.010886518,0.06564951,0.4888352,9.351320178,27.48616044,42.28626125,0.037215712,0.003234552,1.380944912,0.342442271,2.936749911,0.444376999,445.4512728,30SolNuLabA,19.17156326,399,178,423,1174
4234,0.029892826,0.03510754,0.06898052,0.06896095,0.056908064,0.0501772,0.10746646,0.24828973,2.233999535,57.55754258,46.68649162,0.066204756,0.019795248,2.123342961,0.334618618,4.129457095,0.213642871,445.4512728,30SolNuLabA,27.83270508,399,178,423,647
4235,0.015133936,0.014170279,0.021517118,0.017784745,0.012118463,0.012031374,0.034038395,0.29816797,8.586651621,39.4855514,60.07947559,0.055235324,0.017701008,0.836821433,0.378992741,1.116805259,0.47831844,445.4512728,30SolNuLabA,35.9534802,399,178,423,1091
4236,0.014472974,0.01405972,0.041606754,0.03668258,0.019982096,0.012272145,0.072248675,0.59060544,8.832733907,33.1740434,46.96876534,0.032206978,0.002854758,1.584689014,0.33322637,1.349699176,0.478365738,445.4512728,30SolNuLabA,26.27651036,399,178,423,1124
4237,0.019183015,0.020530222,0.062165618,0.056808423,0.03416544,0.019742085,0.09773951,0.3486109,7.569269248,67.99250449,45.8661967,0.062468729,0.022488381,2.174075729,0.303626063,3.257325804,0.414309114,445.4512728,30SolNuLabA,29.87554378,399,178,423,991
4238,0.028229788,0.030855836,0.04818492,0.04784078,0.041121062,0.0409934,0.0794187,0.28321728,2.430189595,50.26852903,49.9563196,0.047943679,0.00955362,1.040228494,0.20272501,3.523780165,0.467998152,445.4512728,30SolNuLabA,24.65265404,399,178,423,662
4239,0.022744494,0.021500995,0.039542843,0.034878317,0.021873288,0.019126777,0.06554965,0.34431517,4.28151446,46.96434196,48.58527619,0.04855235,0.013752749,1.080228908,0.053569006,2.600561007,0.249847472,445.4512728,30SolNuLabB,16.88976176,382,190,428,765
4240,0.017377613,0.019942887,0.06733432,0.06574059,0.03989241,0.02019107,0.11010179,0.3944825,9.244340683,66.02067898,38.0723971,0.058951211,0.015931596,2.323880455,0.185488167,3.929333378,0.254849135,445.4512728,30SolNuLabB,22.26070256,382,190,428,1162
4241,0.015323901,0.015157413,0.043511365,0.0367832,0.020619594,0.013405334,0.07108489,0.57520276,9.372828631,62.1729068,53.20820809,0.024657777,0.003349728,1.856878983,0.40261908,3.272825288,0.495160258,445.4512728,30SolNuLabB,25.87692237,382,190,428,1180
4242,0.025548747,0.02761954,0.06482171,0.06140648,0.042684067,0.032607302,0.10351625,0.35682628,2.833173963,59.44641647,45.92383983,0.033341916,0.007224205,1.851456469,0.332860696,4.34894514,0.474580272,445.4512728,30SolNuLabB,20.87549605,382,190,428,694
4243,0.012581119,0.011800698,0.033541244,0.03100428,0.01705289,0.010055627,0.059485722,0.34193513,8.392053205,21.59673258,41.77606495,0.050388054,0.013492333,1.358678103,0.177968785,2.345787074,0.26411309,445.4512728,30SolNuLabB,13.4965012,382,190,428,1074
4244,0.023404578,0.025521666,0.078428574,0.07339327,0.044920843,0.025107244,0.122151956,0.42184666,4.480900196,44.27737005,43.02569521,0.047416658,0.010242883,2.22639772,0.43747601,0.595395066,0.342290402,445.4512728,30SolNuLabB,17.65312044,382,190,428,775
4245,0.024721008,0.025538791,0.0717062,0.06981927,0.042445548,0.02591131,0.120775454,0.47684193,4.439818969,37.94890922,38.43978752,0.04166423,0.005521682,1.689802565,0.249487961,3.812233604,0.261136924,445.4512728,30SolNuLabB,12.0059473,382,190,428,773
4246,0.024585387,0.026986238,0.06496306,0.060279373,0.04193071,0.030682059,0.09790331,0.29752973,2.673039369,44.87228258,49.24128587,0.052775306,0.014680161,2.234767439,0.18526383,4.229668987,0.442948073,445.4512728,30SolNuLabB,14.38346881,382,190,428,683
4247,0.02298225,0.022866713,0.06826457,0.063597366,0.03617985,0.02124006,0.11807596,0.55051386,3.928038581,24.33705661,42.25335047,0.028851124,0.002722868,1.583496498,0.413593827,1.483894718,0.212532579,445.4512728,30SolNuLabB,26.01731743,382,190,428,747
4248,0.015456994,0.015404468,0.04013682,0.0343214,0.020061068,0.014421574,0.06603597,0.4049831,6.70024993,54.19045714,53.40013949,0.057067389,0.015287801,1.709565355,0.374271295,1.400856285,0.340416716,445.4512728,30SolNuLabC,17.13199152,253,218,529,910
4249,0.014630094,0.015625298,0.05127532,0.048061494,0.027914824,0.014805356,0.084926315,0.379442,7.710586355,48.56152743,41.7262368,0.043621828,0.015265254,2.084813158,0.124773748,3.02904622,0.451367155,445.4512728,30SolNuLabC,27.79119187,253,218,529,1002
3500,0.049909793,0.06003761,0.08764925,0.099286765,0.10146879,0.104308695,0.13908438,0.28007367,0.984435224,44.1014751,44.22585324,0.033888786,0.010407295,2.094959395,0.214126912,2.119716054,0.238134984,443.2854807,11Malves,37.42766398,609,109,282,707
3501,0.060809527,0.074609615,0.097986065,0.110490076,0.11912455,0.1293363,0.15274604,0.24128208,0.833183316,56.71354947,58.45657462,0.043568318,0.010090205,1.330089584,0.088136799,3.787346692,0.250524233,443.2854807,81Lautrec,21.48542653,239,358,403,641
3502,0.032584153,0.03937586,0.06719414,0.076234594,0.06995566,0.06612082,0.116899155,0.24667166,1.467688656,61.63097849,31.01825321,0.04359417,0.011196057,1.429314931,0.486587647,3.746581868,0.379143647,443.2854807,81Lautrec,33.66372606,239,358,403,795
3503,0.04770473,0.05938454,0.08713667,0.10104916,0.10284422,0.10451025,0.14222953,0.21698454,0.966334783,56.420815,26.00973472,0.055721352,0.01466962,1.978000291,0.164785393,4.362667406,0.203684183,443.2854807,81Lautrec,34.05879029,239,358,403,677
3504,0.02471902,0.027897097,0.08744527,0.08492914,0.053102534,0.029048633,0.13846579,0.44958222,4.576908469,49.82407721,38.98213272,0.03551486,0.009239192,2.284514077,0.128979521,2.794765285,0.23492198,443.2854807,81Lautrec,14.17672244,239,358,403,1057
3505,0.019005667,0.01799067,0.029646378,0.026117658,0.016724428,0.015537032,0.051340733,0.35079363,5.613744203,42.23421795,48.23322568,0.046766943,0.014137175,0.8393116,0.3562351,1.565798858,0.23606424,443.2854807,81Lautrec,25.18983412,239,358,403,1131
3506,0.022908647,0.02305711,0.06132602,0.051651638,0.031147908,0.021421254,0.0919953,0.413319,4.602591987,44.33410342,58.18772864,0.048343308,0.013616125,2.115437486,0.32738435,3.688676879,0.300330912,443.2854807,81Lautrec,19.06350843,239,358,403,1059
3507,0.022196688,0.023794694,0.055230115,0.047752917,0.03366637,0.027408244,0.0823254,0.32937232,2.832842909,28.25545171,67.55051106,0.043695111,0.011198033,2.415396334,0.413763307,0.501803701,0.221629629,443.2854807,81Lautrec,32.73298529,239,358,403,938
3508,0.037915677,0.04557312,0.06748949,0.07358011,0.07335879,0.07593096,0.10823251,0.22863573,1.470388803,53.51270217,48.49257146,0.050106093,0.013073243,1.732569459,0.124205053,3.43261239,0.484495488,443.2854807,81Lautrec,25.20611031,239,358,403,773
3509,0.020604922,0.022844538,0.07761243,0.08458229,0.051096793,0.025154494,0.14139245,0.46500722,6.13866719,57.98384538,29.12106732,0.045409696,0.007530935,1.800758942,0.174274447,0.467203429,0.434527333,443.2854807,81Lautrec,23.25989862,239,358,403,1199
3510,0.030011412,0.034768756,0.06107681,0.068381466,0.06626091,0.0651319,0.11396896,0.25755396,1.450237202,57.26002865,38.4345532,0.040377292,0.008370717,2.131336071,0.24130455,3.852967618,0.236686668,443.2854807,13Crau1,12.15828572,396,271,333,785
3511,0.02792357,0.032200973,0.047929995,0.05560306,0.059672583,0.063972354,0.09385293,0.20576252,0.988006724,40.49324351,40.68602658,0.047178216,0.007207992,0.8760678,0.132054597,0.958241268,0.418876858,443.2854807,13Crau1,15.87870743,396,271,333,690
3512,0.016086763,0.01734826,0.058667984,0.05584092,0.03247374,0.016737377,0.09935908,0.45464668,5.786044427,36.53413013,40.2619819,0.038181005,0.009739066,2.105404919,0.100062973,2.603350673,0.351389594,443.2854807,13Crau1,18.16713445,396,271,333,1148
3513,0.016956601,0.016555486,0.04725403,0.047276776,0.026179424,0.015424535,0.09135279,0.5426435,5.843186877,32.8910348,35.62059746,0.042416707,0.005728467,1.29412013,0.432035388,2.721755506,0.310432509,443.2854807,13Crau1,14.41064702,396,271,333,1153
3514,0.020711835,0.022724034,0.056440867,0.051548056,0.03786242,0.030392922,0.089818224,0.2987322,2.858289919,55.40760944,57.67242225,0.048452419,0.011988931,2.491519609,0.440647272,4.139632983,0.389206563,443.2854807,13Crau1,26.40540601,396,271,333,940
3515,0.023977887,0.026207058,0.08438669,0.08299629,0.05029686,0.026305871,0.13896725,0.522767,4.662376955,53.41213151,37.28777854,0.027093088,0.005580393,2.080623776,0.171968094,1.609226965,0.339414277,443.2854807,13Crau1,10.30427032,396,271,333,1063
3516,0.031526074,0.034801282,0.052115265,0.057285625,0.059025798,0.060453206,0.09374658,0.23823856,1.237662899,11.19691745,56.97308788,0.044560688,0.009613288,0.891368539,0.225070079,2.654235199,0.390052124,443.2854807,13Crau1,8.81550882,396,271,333,741
3517,0.022517456,0.024083665,0.06540785,0.08173873,0.055724986,0.03406826,0.13413538,0.34428447,3.311695497,57.08078399,21.80221336,0.043621077,0.008950222,1.289598913,0.489573804,2.315052622,0.391037929,443.2854807,13Crau1,31.25136363,396,271,333,971
3518,0.028626751,0.033160236,0.04944946,0.056655623,0.06156834,0.0671432,0.09596011,0.21385084,1.133098833,63.41781541,48.12202338,0.032518863,0.002650625,1.87855956,0.307904946,2.217539356,0.365323253,443.2854807,13Crau1,20.04904111,396,271,333,730
3519,0.02071978,0.022996021,0.039991472,0.04428139,0.04165504,0.04191612,0.08353538,0.25895324,2.161553389,47.09929821,42.83625569,0.052689552,0.017568666,1.021448598,0.213888323,3.279032583,0.213265227,443.2854807,13Crau2,14.55018808,470,214,316,867
3520,0.03198053,0.03837288,0.05726625,0.06907635,0.08020316,0.09040806,0.121984,0.23808725,0.788118266,45.1411004,51.8484518,0.043185316,0.009065228,1.927122994,0.144806411,4.28725616,0.427408794,443.2854807,13Crau2,19.37725149,470,214,316,610
3521,0.028463738,0.03870473,0.10786413,0.1771695,0.1514993,0.10661458,0.23471893,0.34338155,2.796044553,56.01872935,7.260972895,0.034360263,0.004342569,2.231800085,0.472890652,4.465815421,0.445027924,443.2854807,13Crau2,18.52155267,470,214,316,935
3522,0.020875653,0.024203243,0.04871325,0.055169072,0.05082215,0.048871446,0.1014445,0.2623001,1.850075673,51.38939752,37.43940514,0.046227781,0.012788235,1.581816992,0.194746712,0.557572196,0.293983967,443.2854807,13Crau2,24.01543073,470,214,316,841
3523,0.023670865,0.02392105,0.066602066,0.058002774,0.034150563,0.022153698,0.10509868,0.45893127,5.424712051,63.14236234,51.87351443,0.05398008,0.013332549,1.950678085,0.146369764,1.853233343,0.48309981,443.2854807,13Crau2,17.20311751,470,214,316,1112
3524,0.030615354,0.035403572,0.052955233,0.06017577,0.06748875,0.07571025,0.10678312,0.28662467,1.490534184,38.30258837,71.07378117,0.045898042,0.013996492,1.634177126,0.388601413,3.995373303,0.460336478,443.2854807,13Crau2,9.336702187,470,214,316,778
3525,0.026029719,0.028109238,0.06175958,0.071148574,0.054675132,0.044825368,0.1282461,0.37119788,3.58416237,74.48253935,29.44492958,0.051525793,0.008782589,1.208436124,0.26695149,2.444783966,0.44091903,443.2854807,13Crau2,10.87772233,470,214,316,987
3526,0.020930972,0.022454504,0.07564615,0.08211001,0.048784308,0.023866465,0.13927814,0.46387878,4.854232894,36.7606618,29.3682873,0.046865604,0.008151577,1.734904016,0.270392169,2.600895527,0.408066561,443.2854807,13Crau2,26.67998356,470,214,316,1075
3527,0.025442163,0.029099468,0.043530393,0.04979732,0.05464727,0.061182395,0.092028916,0.24964936,1.597184342,50.58002166,55.86170886,0.049091415,0.011877202,1.095670797,0.093389249,4.269642668,0.371398192,443.2854807,13Crau2,17.16589691,470,214,316,815
3528,0.024277477,0.02700217,0.0759426,0.07126995,0.045928285,0.028659102,0.12008083,0.41836196,3.823696638,45.71478074,44.32593528,0.040286461,0.009676336,2.318234765,0.411493521,3.532494869,0.406502231,443.2854807,24Coulounieix,20.53152453,285,302,413,1005
3529,0.03269339,0.035074364,0.059025317,0.0604356,0.047529664,0.04298169,0.10120847,0.3304876,3.061903949,55.35993012,38.03765313,0.043367345,0.009639192,1.017159224,0.482794711,3.466907728,0.290404707,443.2854807,24Coulounieix,20.95023289,285,302,413,955
3530,0.030568013,0.033838462,0.066095926,0.075606056,0.05699962,0.04440227,0.12378098,0.3251892,2.716395551,50.66937201,26.13166816,0.049030782,0.009262308,1.105355931,0.12502992,4.065730608,0.202377324,443.2854807,24Coulounieix,14.66356664,285,302,413,928
3531,0.03977263,0.04604419,0.079581454,0.08387848,0.07159492,0.061796635,0.124404564,0.28741038,1.455469289,36.23268322,34.48538703,0.034334596,0.006664414,2.484206397,0.183250104,4.205020262,0.325984158,443.2854807,24Coulounieix,21.04056119,285,302,413,787
3532,0.021543056,0.0202462,0.038347483,0.03605618,0.021268329,0.017466307,0.070316836,0.36499193,5.318847701,37.00416534,40.36919242,0.047665268,0.014271621,0.954234967,0.347779035,4.079571401,0.334811067,443.2854807,24Coulounieix,22.39954386,285,302,413,1102
3533,0.018050568,0.019637035,0.064336605,0.059615213,0.035334896,0.018303175,0.100719735,0.3828575,6.019896533,18.39895519,43.19193616,0.059846024,0.017271268,2.309424542,0.133004837,2.576417794,0.443619039,443.2854807,24Coulounieix,22.66470466,285,302,413,1183
3534,0.031400107,0.034075573,0.060218867,0.056423325,0.04539679,0.041597288,0.09336342,0.41938245,2.227726772,31.67990413,56.54349814,0.035013453,0.004363041,1.931942238,0.317782487,3.385809287,0.453818142,443.2854807,24Coulounieix,13.55065559,285,302,413,873
3535,0.06894132,0.07826267,0.104291014,0.110118374,0.106649935,0.10653384,0.15556219,0.3206635,0.981305897,22.51849465,40.08565308,0.053145982,0.012231313,0.926563518,0.193597503,0.480350071,0.252959962,443.2854807,24Coulounieix,12.43852831,285,302,413,681
3536,0.03470665,0.03903918,0.06762224,0.07166012,0.058736574,0.052454345,0.11689483,0.30817983,2.554449328,66.17261044,34.89765721,0.04639986,0.014547077,1.203326681,0.393274138,2.196763071,0.278879437,443.2854807,24Coulounieix,18.42525256,285,302,413,911
3537,0.025751943,0.030064179,0.097692825,0.09701234,0.061029315,0.03160659,0.1546514,0.47472373,4.778424301,31.17477473,36.29254941,0.045445913,0.00918329,2.409029541,0.409026394,0.79072255,0.239150145,443.2854807,30BleA,25.64751432,189,240,571,1070
3538,0.02418801,0.02682919,0.069471896,0.066068746,0.04487201,0.031364795,0.11020885,0.34403384,3.434859721,54.93105745,44.75797888,0.040796094,0.009028851,2.125931783,0.220255648,3.853312147,0.215714136,443.2854807,30BleA,28.74446116,189,240,571,978
3539,0.033890393,0.0405663,0.061652467,0.06611324,0.06372132,0.06318915,0.097575836,0.217558,1.207994833,28.89080684,43.88029491,0.033957745,0.007463254,1.023616259,0.404594012,2.467559553,0.378003116,443.2854807,30BleA,29.46898012,189,240,571,738
3540,0.043159775,0.052732226,0.08087231,0.08929093,0.08632435,0.085297465,0.13043709,0.24725445,1.458484487,50.45660543,34.99965167,0.044282238,0.014989737,1.788882699,0.389278408,4.12048188,0.303933993,443.2854807,30BleA,20.59204224,189,240,571,781
3541,0.038347363,0.044556376,0.06514888,0.06805147,0.06506832,0.06642753,0.10332227,0.29392472,1.518832778,43.41118793,50.74943578,0.038485043,0.007145551,1.044007395,0.192629519,4.251801309,0.226942565,443.2854807,30BleA,17.01966334,189,240,571,804
3542,0.01698535,0.016329821,0.040980697,0.033563107,0.019203883,0.014188961,0.06502636,0.43579662,5.853025558,38.32262289,58.17896584,0.042376138,0.011199658,1.711015094,0.333608341,1.589765158,0.305244764,443.2854807,30BleA,22.3146378,189,240,571,1154
3543,0.036629573,0.043343775,0.07247618,0.07782341,0.06998479,0.06585703,0.11956176,0.29291245,1.53821168,43.42877572,37.9665605,0.048727862,0.010567205,1.562959662,0.462036751,3.312668333,0.380921528,443.2854807,30BleA,18.50139854,189,240,571,807
3544,0.028790597,0.031641524,0.062931165,0.06446982,0.048829727,0.041154396,0.11119286,0.3641103,2.93742612,9.69508757,39.37497281,0.031978105,0.00601444,1.219191476,0.493344515,2.305991354,0.261241547,443.2854807,30BleA,22.65736466,189,240,571,946
3545,0.020101106,0.019176127,0.04402658,0.039033137,0.02233641,0.016718896,0.07491929,0.43913,5.986190071,54.69425929,46.65718235,0.045610163,0.008822319,1.333032027,0.192493432,3.998137969,0.434951411,443.2854807,30BleA,14.38969443,189,240,571,1179
3546,0.015303851,0.014466291,0.029364789,0.025066765,0.01473421,0.012438362,0.053067185,0.4999586,5.756001812,33.94077776,50.30286435,0.024214417,0.003459753,0.974227826,0.124255492,1.268162354,0.430752787,443.2854807,30BleB,15.39251108,191,236,573,1145
3547,0.017774757,0.017679643,0.05099327,0.04752774,0.026887648,0.016109593,0.088165335,0.41842228,5.715487006,42.24980088,41.95640486,0.04162295,0.013114134,1.611791953,0.431963373,2.936361104,0.286018905,443.2854807,30BleB,21.61961566,191,236,573,1141
3548,0.03039065,0.035191868,0.056133613,0.058768377,0.052775234,0.05130166,0.093228094,0.29712075,1.817631031,41.73438248,43.19175584,0.029357574,0.005747186,1.030379321,0.133120705,1.311343879,0.383947311,443.2854807,30BleB,12.93212936,191,236,573,838
3549,0.024868812,0.028034424,0.072749294,0.081577,0.05658878,0.036649376,0.1301862,0.34520432,3.076041186,41.71733612,27.56558496,0.042570582,0.007405077,1.601780098,0.406863838,4.090450579,0.40091565,443.2854807,30BleB,19.90664255,191,236,573,956
3550,0.016962068,0.019271206,0.06905195,0.06777987,0.03996439,0.019521507,0.11863859,0.5207244,5.675184267,35.7977741,37.54279041,0.034750591,0.006486775,2.233690745,0.150896393,1.385117223,0.343089697,443.2854807,30BleB,24.83741873,191,236,573,1137
3551,0.02965093,0.034681085,0.056437723,0.05733805,0.051926654,0.051499553,0.08976442,0.24672474,1.978571981,54.97381191,51.795114,0.058577372,0.015782909,1.618602938,0.25174063,2.398717508,0.466009604,443.2854807,30BleB,17.86773846,191,236,573,852
