index,CB,B,G1,G2,Y,R,RD,NIR,GAI,sun_elevation,Cab,Cw,Cm,N,aot,water,ozone,        Density,soil_name,SMCg,Sand,Clay,Silt,TT
979,0.018962013,0.020550052,0.06848107,0.06535463,0.038508706,0.01953562,0.11077775,0.46520343,7.344892713,31.13989285,39.48456763,0.028569699,0.00617544,2.171512734,0.228981335,1.90305757,0.327649658,423.4605689,30BleB,25.96076822,191,236,573,1159
980,0.025271045,0.029395472,0.06691294,0.0689433,0.05176929,0.04030131,0.112230726,0.35452002,2.143168704,52.19576114,37.12965933,0.037303526,0.009547362,1.954581055,0.318847758,4.232229645,0.373538202,423.4605689,30BleB,29.60545309,191,236,573,740
981,0.022741443,0.026311852,0.0661633,0.06575342,0.046702914,0.03267011,0.106166534,0.35136956,2.115360411,42.37337468,39.57583313,0.036470779,0.008193553,2.290487936,0.43496857,3.604199436,0.283064123,423.4605689,30BleC,21.1450182,270,194,536,738
982,0.019955844,0.021514334,0.070184775,0.06713179,0.039661236,0.02063323,0.114587545,0.45458564,7.522849502,57.11235035,39.68660393,0.024324472,0.009069189,2.096670946,0.135574029,0.82109792,0.417820377,423.4605689,30BleC,17.10294774,270,194,536,1195
983,0.026351886,0.029155,0.08986449,0.08222148,0.05048294,0.02878664,0.13771147,0.45256835,5.529001653,70.81468024,46.41002915,0.046536881,0.013671749,2.35993239,0.121044091,4.006437253,0.210767847,423.4605689,30BleC,28.88644102,270,194,536,955
984,0.024209272,0.024473337,0.07054503,0.060530156,0.03515084,0.022279626,0.110163026,0.56566,4.291857616,33.95672924,53.25445544,0.022986135,0.003704271,2.011898628,0.372542257,4.147076067,0.332263209,423.4605689,30BleC,28.40646854,270,194,536,887
985,0.0271769,0.029624207,0.0400737,0.03937434,0.0369845,0.039267562,0.06311905,0.30282456,2.445511305,57.68872241,64.47511147,0.019922268,0.004349322,0.821603198,0.249810244,3.725884969,0.336132989,423.4605689,30BleC,11.524852,270,194,536,766
986,0.020578897,0.019726923,0.05113718,0.03990084,0.022722416,0.016488234,0.0752439,0.4855348,5.329622665,35.01116159,67.58709255,0.039392458,0.006893915,2.057330298,0.45369693,3.83012267,0.336624564,423.4605689,30BleC,13.93731177,270,194,536,942
987,0.01849496,0.02060909,0.069938175,0.071384795,0.042819895,0.021295289,0.120227985,0.4300129,6.204751393,44.14867727,33.78916636,0.039829359,0.00998031,2.049600919,0.478205027,2.169453054,0.301668748,423.4605689,30BleC,18.20154179,270,194,536,1017
988,0.027903434,0.035189234,0.11900522,0.14078364,0.093981154,0.048118148,0.21298793,0.5315443,5.132150266,71.30901672,22.85637784,0.032112711,0.005970937,2.168559763,0.15192547,3.046621598,0.27956199,423.4605689,30BleC,24.29602155,270,194,536,932
989,0.021895386,0.023182431,0.06948512,0.061165255,0.036542967,0.021767939,0.10661575,0.43576375,4.846652352,46.08960191,50.97447306,0.042748471,0.013990857,2.26744049,0.230203149,1.034172601,0.227580985,423.4605689,30BleC,13.15077273,270,194,536,920
990,0.028779402,0.03340992,0.060515393,0.061318744,0.052655034,0.05066443,0.10224493,0.35631242,1.802420838,56.28234949,48.27771869,0.018915648,0.002606972,1.569740498,0.130738512,2.158351756,0.28466256,423.4605689,30LuzerneA,21.43521799,157,258,585,714
991,0.034411542,0.04137059,0.066704795,0.07125309,0.067211956,0.06649685,0.108065784,0.26439032,1.511875984,46.53152726,44.4891065,0.052769737,0.011094501,1.762788872,0.323518145,4.426041007,0.246795427,423.4605689,30LuzerneA,10.86974116,157,258,585,658
992,0.020734476,0.02050809,0.05803795,0.057059664,0.032496624,0.018930385,0.103351876,0.45231304,7.344892713,45.68567972,36.81782492,0.01715267,0.007984715,1.493213985,0.294717467,4.295752212,0.461577625,423.4605689,30LuzerneA,26.25481713,157,258,585,1159
993,0.0215196,0.022508893,0.068794675,0.059998397,0.035108,0.020092176,0.10381293,0.45778674,7.117735632,36.45944578,51.41821636,0.046736104,0.012296911,2.276727445,0.292942347,3.863023819,0.27515178,423.4605689,30LuzerneA,13.88824891,157,258,585,1129
994,0.03241842,0.038526434,0.072674856,0.074593164,0.063929565,0.057763275,0.117194265,0.35500526,1.521722405,36.21276504,45.15733441,0.041406621,0.009075735,2.18035386,0.468826875,0.883079082,0.460032308,423.4605689,30LuzerneA,15.85959428,157,258,585,669
995,0.020457875,0.023410544,0.08004972,0.075690895,0.045479506,0.022962099,0.12766619,0.5783241,6.422045311,56.33414516,41.3618839,0.037372452,0.006742496,2.436531883,0.445286113,4.487364118,0.394516701,423.4605689,30LuzerneA,31.52859972,157,258,585,1040
996,0.023519404,0.029929707,0.10426703,0.116110094,0.07549272,0.037052847,0.17783634,0.45232692,5.591275052,50.0382478,26.51356133,0.047554266,0.00984775,2.400659133,0.158811308,2.970937304,0.378787924,423.4605689,30LuzerneA,32.27599978,157,258,585,960
997,0.019550538,0.021010831,0.06888714,0.06707864,0.039858535,0.019960394,0.10993454,0.38890088,5.791604959,23.65468116,37.13723807,0.031983288,0.009902971,2.117189743,0.324220667,3.139768862,0.293050573,423.4605689,30LuzerneA,23.06996924,157,258,585,975
998,0.018430976,0.01816493,0.05150469,0.047302607,0.026991261,0.01615097,0.085148185,0.3945596,6.057361841,30.49821058,43.15675546,0.063674538,0.014646462,1.702896035,0.485818742,3.085156316,0.401262882,423.4605689,30LuzerneA,18.30952902,157,258,585,1004
999,0.019752482,0.01840174,0.02859488,0.02586733,0.016510429,0.015592433,0.050369363,0.42124513,6.632794649,54.11990106,44.19046546,0.037261863,0.007306882,0.826740626,0.357612864,1.350289165,0.208473666,423.4605689,30LuzerneB,12.01254276,523,177,300,1076
1000,0.017299626,0.016478188,0.034875695,0.03224789,0.019037804,0.014816028,0.061600294,0.29149455,6.065766927,46.66344077,42.56007515,0.050669809,0.012775855,1.142013925,0.38679426,2.033201255,0.339507894,417.337112,30LuzerneB,14.37407687,523,177,300,895
1001,0.017587157,0.019802254,0.06768139,0.064565636,0.038595222,0.019830467,0.11079051,0.46438825,6.136463266,18.0441717,40.40541618,0.024235704,0.004920004,2.305580828,0.201533045,0.413266955,0.225667265,417.337112,30LuzerneB,13.21882493,523,177,300,900
1002,0.016087567,0.015331603,0.02819347,0.026903516,0.016515069,0.013524501,0.05185861,0.301632,6.094023986,38.15866082,39.26363677,0.036888676,0.007837755,0.811928847,0.126919138,1.493186383,0.310474133,417.337112,30LuzerneB,25.06512115,523,177,300,897
1003,0.01831272,0.018051783,0.051125903,0.04433307,0.025067052,0.01583847,0.082658805,0.44909474,6.618142455,55.41187951,50.14844337,0.028370645,0.005416346,1.830559323,0.079618234,0.769093225,0.449703575,417.337112,30LuzerneB,10.30819639,523,177,300,953
1004,0.0166235,0.019388564,0.06330478,0.061718386,0.038690574,0.020711394,0.102777965,0.36626738,3.308946152,33.8276029,38.90586802,0.03677546,0.008937852,2.460771733,0.060905027,1.713989488,0.469284121,417.337112,30LuzerneB,20.8261026,523,177,300,753
1005,0.013176053,0.012867052,0.026466597,0.023492185,0.014546217,0.01150143,0.04707847,0.36458394,4.715079431,34.78955146,48.62189711,0.03340414,0.005414539,0.822158304,0.237309442,2.487460451,0.475729928,417.337112,30LuzerneB,17.81167151,523,177,300,825
1006,0.019025195,0.017766768,0.03436302,0.028491613,0.016991919,0.015141862,0.05651504,0.41769415,7.227712258,40.6463606,54.85481932,0.039269925,0.00528576,1.232912356,0.104438492,3.41139531,0.406980891,417.337112,30LuzerneB,20.72105955,523,177,300,1031
1007,0.020837173,0.022449104,0.07173003,0.063122354,0.037200853,0.02077194,0.11008467,0.4583916,7.152447509,43.27131639,50.30481776,0.029875691,0.009242642,2.405968113,0.168924063,1.640620693,0.349730271,417.337112,30LuzerneB,28.37022156,523,177,300,1023
1008,0.026482087,0.033756025,0.08735547,0.105472535,0.08042457,0.05419094,0.15712674,0.30222836,1.681662435,55.07038382,21.16022538,0.041956311,0.011982386,2.142058459,0.23400121,1.372503085,0.347086984,417.337112,30LuzerneC,23.9733931,671,124,205,608
1009,0.017143894,0.018036565,0.05631234,0.053263914,0.031304795,0.017659718,0.0943136,0.39870983,5.843151136,43.47421015,41.0786641,0.02583612,0.006256695,1.912730507,0.273201246,2.90834314,0.242875121,417.337112,30LuzerneC,21.33827874,671,124,205,881
1010,0.020232044,0.01900783,0.036249448,0.035535663,0.02070556,0.016442223,0.06727309,0.31158727,7.926737747,37.29067437,36.35398716,0.057834714,0.013274566,0.94611959,0.158687519,1.194170771,0.422293527,417.337112,30LuzerneC,25.82574523,671,124,205,1144
1011,0.020021306,0.02277115,0.075693116,0.09560433,0.061386157,0.030474558,0.14972243,0.3824443,5.918875346,62.56716256,20.4373343,0.049486382,0.012870481,1.626421731,0.172208742,2.35104864,0.331279611,417.337112,30LuzerneC,27.07619557,671,124,205,886
1012,0.024562469,0.031660564,0.10951454,0.12226055,0.080202155,0.039720405,0.18632844,0.4930373,7.937222722,42.18461293,26.2695593,0.043859882,0.00800189,2.446580328,0.278425506,2.946151994,0.307979657,417.337112,30LuzerneC,27.68927108,671,124,205,1146
1013,0.022199381,0.020848343,0.04195563,0.038961586,0.022877887,0.018086012,0.0735986,0.34531704,7.810904067,30.03618081,41.5120439,0.051379686,0.015153715,1.092736753,0.338539127,1.501829529,0.439185496,417.337112,30LuzerneC,14.64023209,671,124,205,1123
1014,0.019831194,0.023177858,0.07907477,0.07925742,0.04863951,0.024153696,0.12937918,0.4128545,7.237284039,40.25453902,35.26616972,0.060281293,0.014099961,2.351505501,0.074156541,3.14441738,0.386140361,417.337112,30LuzerneC,21.70346641,671,124,205,1032
1015,0.022025283,0.022845877,0.06902522,0.05876278,0.034265406,0.020297112,0.103319086,0.47003844,7.957675777,47.96130745,55.13874689,0.033374333,0.006342284,2.312659874,0.455728888,1.804484678,0.375650461,417.337112,30LuzerneC,12.33763631,671,124,205,1150
1016,0.024816196,0.025829911,0.04648936,0.043228135,0.032809507,0.030127484,0.076192416,0.32195303,2.100369453,16.41391603,51.91799988,0.034687661,0.010603648,1.085489342,0.198979152,0.99630612,0.26500964,417.337112,30LuzerneC,10.39302768,671,124,205,667
1017,0.020846518,0.023708353,0.081684895,0.08210806,0.04954935,0.024418626,0.13630247,0.5102511,6.474544623,51.91428608,34.86754212,0.033448957,0.005550312,2.219568489,0.333754436,2.176499977,0.377657325,417.337112,30PrairieA,23.85962194,194,274,532,940
1018,0.019517995,0.019913476,0.060043793,0.059165098,0.03452057,0.018776195,0.10146243,0.35772523,6.854977317,58.64687145,36.42477907,0.059540193,0.011134007,1.73645634,0.320452582,2.534504824,0.323650325,417.337112,30PrairieA,17.0115179,194,274,532,990
1019,0.019630149,0.018461205,0.04116214,0.0387705,0.02207495,0.016058126,0.07425344,0.40199804,6.668735334,43.34407556,40.00592538,0.037270609,0.008957852,1.175950082,0.106456404,1.099424811,0.203229188,417.337112,30PrairieA,16.02108785,194,274,532,960
1020,0.016700702,0.018236918,0.05759672,0.06025071,0.036800902,0.020418132,0.10643908,0.3990974,3.544609449,58.50191157,32.78881573,0.021706038,0.003517514,1.727530539,0.218374866,1.166574235,0.372845301,417.337112,30PrairieA,20.43876699,194,274,532,765
1021,0.021763396,0.023065772,0.043170787,0.04255487,0.031876028,0.029173136,0.076212876,0.26965293,1.850848611,36.36638519,41.6454736,0.052120115,0.012828236,1.184529585,0.265966339,1.106966207,0.315790111,417.337112,30PrairieA,28.21896612,194,274,532,648
1022,0.022576086,0.02196212,0.058723077,0.0541136,0.030927235,0.019490901,0.09782802,0.42132246,7.694289987,28.96493926,42.75245634,0.036161461,0.007796767,1.581688348,0.280713083,4.224557513,0.486700637,417.337112,30PrairieA,18.9745451,194,274,532,1103
1023,0.015365687,0.015261985,0.03663288,0.034677267,0.020826904,0.015108754,0.06631725,0.3203293,4.111417799,51.95728907,41.34955166,0.04370085,0.011405729,1.292686292,0.129393062,1.119327785,0.377853128,417.337112,30PrairieA,25.63674438,194,274,532,792
1024,0.021667372,0.023176296,0.07527427,0.07643361,0.045247313,0.023269968,0.12970172,0.4532808,7.285721251,56.73921493,34.2307269,0.038446037,0.008829299,1.847976571,0.444702724,2.275046172,0.417248314,417.337112,30PrairieA,20.76437253,194,274,532,1037
1025,0.024408832,0.027848806,0.06499369,0.06246369,0.045914784,0.036518514,0.10612255,0.34732255,1.682581645,35.82422245,45.83487474,0.026035281,0.008394748,2.219291192,0.468221343,3.980126675,0.209658475,417.337112,30PrairieA,22.28940764,194,274,532,615
1026,0.01791473,0.01838208,0.052989453,0.05034366,0.02942823,0.017901411,0.091718666,0.3921909,5.377032548,70.40852994,40.80389108,0.034476266,0.009227546,1.658858737,0.159276208,2.873285212,0.280506857,417.337112,30SolNuA,15.36597624,134,249,617,858
1027,0.01523837,0.015876822,0.05106511,0.047692932,0.02746715,0.015461633,0.08777801,0.43227836,4.895094592,35.7035131,42.51040824,0.023025457,0.005787535,1.816984495,0.373079461,3.117276882,0.475050175,417.337112,30SolNuA,25.81152739,134,249,617,837
1028,0.035265442,0.04162246,0.084226795,0.082748204,0.06703871,0.056891166,0.12722172,0.35860234,1.807487755,52.4736423,49.35186132,0.027313059,0.007623767,2.472300052,0.184999187,4.136307635,0.249387114,417.337112,30SolNuA,13.47648165,134,249,617,644
1029,0.022847483,0.023779072,0.07213407,0.06989401,0.041298214,0.023162035,0.121484645,0.46606028,6.59589061,63.32771867,38.52771238,0.033889088,0.007651309,1.831953708,0.142662161,1.390163803,0.230473459,417.337112,30SolNuA,19.42555704,134,249,617,949
1030,0.024744695,0.02732592,0.057114575,0.061725646,0.045947887,0.035903115,0.10069628,0.27710137,2.002438556,40.51129573,32.13587976,0.033831425,0.008115617,1.336275786,0.089588426,1.608290206,0.398770377,417.337112,30SolNuA,28.94540618,134,249,617,660
1031,0.021287763,0.020628374,0.051706612,0.05224116,0.02945755,0.01886992,0.09810566,0.43876207,6.785655941,63.81200837,34.75322903,0.027079654,0.006778362,1.212984379,0.06481146,2.366329077,0.485644055,417.337112,30SolNuA,26.44102933,134,249,617,983
1032,0.020765016,0.024612954,0.08674184,0.09418573,0.05854218,0.028290896,0.15174477,0.49919283,6.98183032,43.19199427,28.81895057,0.019106698,0.003712938,2.141946829,0.471879241,1.942350022,0.37425946,417.337112,30SolNuA,11.83830992,134,249,617,1001
1033,0.01766063,0.017312037,0.050475918,0.04380587,0.024657328,0.014920919,0.0797019,0.42486453,6.433987019,29.2160626,49.32979214,0.030802123,0.006192914,1.888774688,0.428092566,0.797300763,0.490959478,417.337112,30SolNuA,34.5296354,134,249,617,937
1034,0.016047662,0.018103678,0.066243775,0.08461539,0.052337375,0.024288783,0.14147852,0.38823846,4.605775782,23.11376173,21.48645115,0.05085933,0.01123004,1.396838518,0.205542472,1.864650866,0.38789298,417.337112,30SolNuA,10.45220534,134,249,617,819
1035,0.019984277,0.020039098,0.058333006,0.05164294,0.02962863,0.017781595,0.09269703,0.42816514,7.854320039,31.44424868,47.9026174,0.042654233,0.011170506,1.930846906,0.219607261,2.520717017,0.261841938,417.337112,30SolNuB,28.59520423,159,235,606,1131
1036,0.017050715,0.016118906,0.03273531,0.027532319,0.016407453,0.014130129,0.055605564,0.56044173,6.190745732,54.85532712,53.55448834,0.017048755,0.001845975,1.218222332,0.339104535,1.208054829,0.246056829,417.337112,30SolNuB,18.17421733,159,235,606,906
1037,0.020183962,0.022067314,0.07513335,0.07968404,0.047578745,0.023314793,0.13416567,0.5456413,6.687471132,58.63044543,30.7425653,0.026043621,0.002943692,1.887337823,0.161018456,4.464616921,0.331385481,417.337112,30SolNuB,33.17462682,159,235,606,962
1038,0.021885114,0.021122456,0.053336665,0.055208,0.031491864,0.019354213,0.09936431,0.41543612,8.137512844,53.06364628,32.56889413,0.036351384,0.009830207,1.228664404,0.071703761,3.580292065,0.338450989,417.337112,30SolNuB,35.18312403,159,235,606,1190
1039,0.020770343,0.021376217,0.064503886,0.058611352,0.034235455,0.019342322,0.10065841,0.40025595,7.589059501,47.40350951,45.06116041,0.043071794,0.011840023,2.049473797,0.111573382,4.11853482,0.482582126,417.337112,30SolNuB,23.31311538,159,235,606,1070
1040,0.012931117,0.014495661,0.05106688,0.0457931,0.026757466,0.014041537,0.08324782,0.386446,4.4156982,22.35488555,48.24294476,0.034433208,0.008467549,2.467880119,0.356700651,2.20307348,0.441382903,417.337112,30SolNuB,13.68598218,159,235,606,808
1041,0.02235325,0.024703443,0.06432443,0.0735551,0.04969613,0.03094317,0.12039609,0.36044684,2.913714572,48.25451539,26.53157908,0.031937999,0.007815492,1.477428568,0.409518752,2.583464158,0.267783726,417.337112,30SolNuB,12.42088193,159,235,606,728
1042,0.015917415,0.01661693,0.04843835,0.051241253,0.030573292,0.0178931,0.09311867,0.4160806,4.641757822,42.31061502,32.27806229,0.028161399,0.007226975,1.336796942,0.322132923,3.158637865,0.494339543,417.337112,30SolNuB,25.12130899,159,235,606,821
1043,0.022594228,0.021818599,0.052616127,0.062349133,0.035958093,0.021074386,0.11070304,0.42341068,7.909502104,42.43122473,24.94456105,0.051821066,0.008484044,0.997777413,0.076168301,4.341059472,0.206492839,417.337112,30SolNuB,19.28476849,159,235,606,1141
1044,0.02970775,0.03888437,0.10079449,0.1229125,0.09368305,0.061248872,0.17596383,0.3359222,1.967475063,52.79526245,19.88037004,0.051259304,0.011455221,2.419119229,0.253404315,0.787431666,0.416328764,417.337112,30SolNuC,30.15342378,201,224,575,657
1045,0.022774316,0.024558578,0.043613613,0.046509106,0.03606908,0.031123966,0.07705995,0.2316267,2.21414317,43.87325153,33.89759308,0.051895065,0.012630549,0.904108648,0.111618422,1.863089774,0.451791682,417.337112,30SolNuC,25.13080335,201,224,575,675
1046,0.016274704,0.017500596,0.0508739,0.05519852,0.034593433,0.020163026,0.09648431,0.36201242,3.461342675,52.29710067,30.39834391,0.026215911,0.007391663,1.582479739,0.121695867,4.118181858,0.257647643,417.337112,30SolNuC,22.96839066,201,224,575,761
1047,0.018497592,0.017581219,0.039890133,0.03430524,0.019747159,0.015250895,0.06688746,0.40610138,6.799955323,40.32648297,50.49826773,0.050418774,0.011290637,1.37799743,0.146866626,2.643151511,0.353559909,417.337112,30SolNuC,27.79270482,201,224,575,976
1048,0.021167012,0.020756481,0.057153787,0.060621664,0.034698043,0.019821264,0.10813576,0.4721946,6.665722064,50.5846662,31.08323807,0.030351157,0.00436412,1.303705945,0.177138437,2.55140334,0.241027772,417.337112,30SolNuC,10.03119839,201,224,575,959
1049,0.023195008,0.024913793,0.07913795,0.07386849,0.043858588,0.023545125,0.12559193,0.4907813,7.746122216,59.79220325,42.6372891,0.038596802,0.007600046,2.147249841,0.116836893,2.711256202,0.245664039,417.337112,30SolNuC,12.80705232,201,224,575,1111
1050,0.021670114,0.020518707,0.046690162,0.040022448,0.023171024,0.017692482,0.07552387,0.45772153,8.164368699,54.87224979,51.02691747,0.019945194,0.005346405,1.446138871,0.336639049,2.417853328,0.243610326,417.337112,30SolNuC,16.40150538,201,224,575,1198
1051,0.022771727,0.02411607,0.07427069,0.073370285,0.043958757,0.02360311,0.12272823,0.42102307,7.778215876,43.83798817,36.47779809,0.054182311,0.013420298,1.90429705,0.470662774,3.094936578,0.261086598,417.337112,30SolNuC,15.09845504,201,224,575,1117
1052,0.014580233,0.014450268,0.034955263,0.030002525,0.017703349,0.013639,0.059496384,0.4641108,4.800380664,42.31947589,52.82937427,0.031380421,0.007270784,1.413445745,0.143507632,2.280955268,0.233376423,417.337112,30SolNuC,19.0578299,201,224,575,830
1053,0.01518666,0.014396016,0.029514106,0.029135598,0.017002963,0.012714994,0.05777282,0.3648549,5.601249641,39.12377026,36.5969606,0.035284379,0.00839127,0.827210856,0.166117834,0.767912446,0.414649865,417.337112,11Belvis,18.61503645,230,287,483,867
1054,0.022757517,0.021870129,0.051241662,0.0507071,0.029284861,0.019800166,0.09270398,0.38557997,7.740808738,46.29734471,36.22433413,0.057028295,0.012859744,1.220780702,0.200193159,2.686885527,0.46258384,417.337112,11Belvis,21.79702373,230,287,483,1110
1055,0.015638193,0.01631257,0.04709387,0.04940608,0.030283578,0.019551288,0.09490145,0.46373147,4.165124697,41.68381825,34.2502715,0.016690344,0.001859139,1.230164235,0.430690163,2.145498386,0.231071747,417.337112,11Belvis,26.71625145,230,287,483,795
1056,0.021123776,0.027637508,0.08610465,0.1026149,0.073292926,0.04369267,0.15689611,0.36235806,3.165219853,41.79714142,22.93286433,0.040096377,0.009110463,2.497747862,0.368541098,0.545257882,0.350026863,417.337112,11Belvis,32.81502298,230,287,483,745
1057,0.013575777,0.015557723,0.058212876,0.058478974,0.034561463,0.01694129,0.10575249,0.51008314,4.295397291,38.04042251,36.38059373,0.015773892,0.001215226,2.112211023,0.351294677,1.768330056,0.374104663,417.337112,11Belvis,22.58195022,230,287,483,802
1058,0.015271089,0.016809126,0.052664872,0.048130915,0.029808732,0.017937524,0.085407265,0.38267034,4.552257372,60.99927266,47.81729602,0.053930815,0.012998428,2.369095945,0.394633695,2.473484195,0.27512301,417.337112,11Belvis,15.07559463,230,287,483,816
1059,0.015642213,0.015642041,0.033455804,0.031111393,0.020728482,0.0175709,0.061477337,0.33953518,4.12939069,48.40495824,47.51285079,0.041121085,0.008688673,1.054302733,0.49838877,3.066051016,0.321215046,417.337112,11Belvis,30.62461009,230,287,483,793
1060,0.016361112,0.018509129,0.06210994,0.059817176,0.036310393,0.018994844,0.10154672,0.4180605,5.722029573,37.37427957,39.64818428,0.044869442,0.009886174,2.332152918,0.471154595,2.478942707,0.452073457,417.337112,11Belvis,18.34424888,230,287,483,873
1061,0.018611608,0.018947495,0.035554126,0.034352534,0.026163243,0.024379792,0.06392725,0.28870717,3.235939347,55.33066322,50.05627158,0.045712373,0.012458884,1.087903309,0.461021957,3.447389861,0.300174702,417.337112,11Belvis,14.1555287,230,287,483,749
1062,0.01830523,0.019126952,0.049752697,0.046629276,0.028736414,0.020164825,0.08952914,0.5490302,3.83290478,22.59705062,44.33808323,0.011367313,0.001840186,1.376749661,0.113653257,2.003231711,0.393263839,417.337112,30SolNuLabA,17.76645623,399,178,423,778
1063,0.017003188,0.019405587,0.06453076,0.06264281,0.038271885,0.019614622,0.10397362,0.3521719,5.458499091,65.66846994,38.7073066,0.051093759,0.012924805,2.326515112,0.274666904,2.90572816,0.317412302,417.337112,30SolNuLabA,32.59606143,399,178,423,861
1064,0.028231276,0.032617476,0.06791366,0.06692787,0.052637976,0.04429847,0.10650877,0.2972545,1.911306225,42.29849695,46.11552169,0.059440231,0.019483355,2.09396254,0.266300068,2.541690147,0.261350532,417.337112,30SolNuLabA,21.77163075,399,178,423,653
1065,0.018466331,0.019866832,0.05468359,0.048812795,0.030868798,0.02114118,0.08813511,0.4981467,3.742830885,61.15561214,51.60896042,0.024603707,0.004527075,2.106534305,0.350559888,4.024888477,0.326285874,417.337112,30SolNuLabA,19.17156326,399,178,423,774
1066,0.022408677,0.02169222,0.055704594,0.050633743,0.028887926,0.019233212,0.09334592,0.51141405,8.154266078,63.01905232,44.17948258,0.021030193,0.004217395,1.498584018,0.378719322,2.547542462,0.235629833,417.337112,30SolNuLabA,27.83270508,399,178,423,1195
1067,0.014566129,0.015392416,0.05031032,0.04565774,0.026180219,0.014475885,0.08434265,0.40808988,4.826878647,38.93622895,45.90002667,0.044064798,0.011881581,2.03395378,0.211898377,4.260287635,0.327994385,417.337112,30SolNuLabA,35.9534802,399,178,423,833
1068,0.015461794,0.015240303,0.033964563,0.031555742,0.019001188,0.014339519,0.060812768,0.35056633,4.994026015,41.77180533,42.93602496,0.035306364,0.008955162,1.033996624,0.140185585,4.264648407,0.477628065,417.337112,30SolNuLabA,26.27651036,399,178,423,842
1069,0.020794181,0.022283897,0.04814941,0.04502146,0.032417666,0.026820011,0.077213265,0.2982583,2.556751428,39.64848169,49.49939894,0.050525315,0.01249348,1.78332856,0.199736241,0.799326193,0.474234775,417.337112,30SolNuLabA,29.87554378,399,178,423,697
1070,0.016523935,0.018514512,0.055134177,0.05433999,0.03457752,0.021359041,0.09604895,0.33525455,3.788115513,21.40836217,39.23965811,0.054926405,0.014538313,1.960571238,0.435047419,3.178951703,0.469688597,417.337112,30SolNuLabA,24.65265404,399,178,423,776
1071,0.019145275,0.02021383,0.06543453,0.059358142,0.034560557,0.01830835,0.101576105,0.4843805,6.737729682,31.10325819,44.95769811,0.02869842,0.005495407,2.245215914,0.26533198,1.805106166,0.400231285,417.337112,30SolNuLabB,16.88976176,382,190,428,966
1072,0.015332935,0.015861742,0.033777766,0.030845044,0.020634562,0.01732874,0.060058296,0.37583828,3.998080531,38.7221972,48.66861465,0.039435089,0.008760943,1.097818178,0.470835426,3.690090245,0.443524594,417.337112,30SolNuLabB,22.26070256,382,190,428,786
1073,0.021789894,0.023910582,0.0594216,0.066344485,0.045192324,0.030560903,0.11260684,0.32034254,3.097719735,61.84667893,28.75756787,0.044607881,0.01348582,1.387687408,0.105368516,1.990638696,0.380895948,417.337112,30SolNuLabB,25.87692237,382,190,428,741
1074,0.033960007,0.040525105,0.08114156,0.08014943,0.06591917,0.05743363,0.12655398,0.39017028,1.629543107,50.39241233,48.80098081,0.031315019,0.004759213,2.419642291,0.40191036,3.557192639,0.426053856,417.337112,30SolNuLabB,20.87549605,382,190,428,603
1075,0.021340514,0.024294922,0.08140017,0.077542126,0.04696348,0.02374028,0.12721248,0.45376018,8.090516521,37.25412438,40.15553,0.036412359,0.009291104,2.43796044,0.146660639,2.153443027,0.422934989,417.337112,30SolNuLabB,13.4965012,382,190,428,1178
1076,0.022210782,0.022887342,0.069737434,0.068517186,0.040178016,0.02186337,0.11747684,0.40198702,7.492937453,32.60039235,36.90930268,0.044205795,0.012969835,1.777493694,0.300398821,4.042651718,0.320338015,417.337112,30SolNuLabB,17.65312044,382,190,428,1060
1077,0.02046554,0.019503579,0.043926418,0.04900457,0.02787758,0.017896041,0.08989029,0.40827212,7.433540583,37.09842103,28.13484886,0.041425583,0.009176388,0.965773379,0.345618124,1.219072086,0.462317835,417.337112,30SolNuLabB,12.0059473,382,190,428,1054
1078,0.016971497,0.01975656,0.067248195,0.07312507,0.045425754,0.023177711,0.12364158,0.45843327,5.329341182,53.04021095,29.52209548,0.039518094,0.009649832,2.002930682,0.340437435,0.501421238,0.28921011,417.337112,30SolNuLabB,14.38346881,382,190,428,856
1079,0.017035028,0.020995548,0.07238175,0.09277188,0.06107391,0.031432766,0.14979152,0.4405074,3.587184569,44.89199871,20.26505865,0.023040466,0.00283977,1.900366542,0.203024871,3.572420322,0.204947234,417.337112,30SolNuLabB,26.01731743,382,190,428,767
1080,0.017726105,0.018531604,0.044437822,0.0459802,0.029042078,0.020883365,0.08710549,0.36701882,3.697583975,60.92224934,34.80187384,0.043817584,0.010333976,1.152503227,0.373258372,4.292059046,0.217872265,417.337112,30SolNuLabC,17.13199152,253,218,529,772
1081,0.027393935,0.030581273,0.050175138,0.050145,0.042868227,0.04199462,0.08406066,0.31001425,1.771176289,46.26541656,48.4301331,0.046922134,0.009490637,1.11417707,0.359097699,0.837092877,0.407413725,417.337112,30SolNuLabC,27.79119187,253,218,529,640
1082,0.01786006,0.018900136,0.04834858,0.04463603,0.028904427,0.02067523,0.07961102,0.35115883,3.502871859,54.59657846,47.10305734,0.051243373,0.009604812,1.834044034,0.177082493,3.997609239,0.458066133,417.337112,30SolNuLabC,24.48026088,253,218,529,763
1083,0.016503755,0.016484024,0.045110293,0.043152317,0.025050402,0.015921507,0.081356026,0.4134029,5.273269895,44.10713501,40.1527678,0.036312198,0.008744466,1.418318571,0.216417066,3.072658759,0.40967253,417.337112,30SolNuLabC,16.70892349,253,218,529,854
